match_id,balls_per_over,team1,team2,gender,season,date,venue,city,toss_winner,toss_decision,player_of_match,umpire1,umpire2,tv_umpire,match_referee,winner,winner_runs,winner_wickets,outcome,bowl_out,reserve_umpire,event,match_number,method,eliminator,toss_uncontested
387563,6,South Africa,England,male,2009/10,2009-11-13,New Wanderers Stadium,Johannesburg,South Africa,field,EJG Morgan,M Erasmus,BG Jerling,JD Cloete,J Srinath,England,1,NA,NA,NA,ZTA Ndamane,England in South Africa T20I Series,1,D/L,NA,NA
387564,6,South Africa,England,male,2009/10,2009-11-15,SuperSport Park,Centurion,South Africa,bat,LE Bosman,M Erasmus,BG Jerling,JD Cloete,J Srinath,South Africa,84,NA,NA,NA,ZTA Ndamane,England in South Africa T20I Series,2,NA,NA,NA
430884,6,India,Sri Lanka,male,2009/10,2009-12-09,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,India,field,KC Sangakkara,AM Saheba,SK Tarapore,SS Hazare,JJ Crowe,Sri Lanka,29,NA,NA,NA,SN Bandekar,Sri Lanka in India T20I Series,1,NA,NA,NA
430885,6,India,Sri Lanka,male,2009/10,2009-12-12,"Punjab Cricket Association Stadium, Mohali",Chandigarh,Sri Lanka,bat,Yuvraj Singh,SS Hazare,SK Tarapore,S Asnani,JJ Crowe,India,NA,6,NA,NA,SN Bandekar,Sri Lanka in India T20I Series,2,NA,NA,NA
423782,6,New Zealand,Bangladesh,male,2009/10,2010-02-03,Seddon Park,Hamilton,Bangladesh,bat,DL Vettori,GAV Baxter,CB Gaffaney,EA Watkin,AG Hurst,New Zealand,NA,10,NA,NA,PD Jones,NA,NA,NA,NA,NA
406207,6,Australia,Pakistan,male,2009/10,2010-02-05,Melbourne Cricket Ground,NA,Australia,bat,SW Tait,PR Reiffel,RJ Tucker,BNJ Oxenford,RS Madugalle,Australia,2,NA,NA,NA,AP Ward,NA,NA,NA,NA,NA
439495,6,Afghanistan,Ireland,male,2009/10,2010-02-09,Dubai International Cricket Stadium,NA,Ireland,field,Mohammad Nabi,JJ Luck,SR Modi,NA,DT Jukes,Afghanistan,13,NA,NA,NA,Aleem Dar,ICC World Twenty20 Qualifier,2,NA,NA,NA
439497,6,Canada,Netherlands,male,2009/10,2010-02-09,Dubai International Cricket Stadium,NA,Canada,bat,B Zuiderent,Aleem Dar,SR Modi,NA,DT Jukes,Netherlands,NA,6,NA,NA,JJ Luck,ICC World Twenty20 Qualifier,4,NA,NA,NA
439499,6,Canada,Kenya,male,2009/10,2010-02-10,Dubai International Cricket Stadium,NA,Kenya,field,AA Obanda,JJ Luck,Sarika Prasad,NA,Ishtiaq Ahmed,Kenya,NA,9,NA,NA,Aleem Dar,ICC World Twenty20 Qualifier,6,NA,NA,NA
439505,6,Ireland,Scotland,male,2009/10,2010-02-11,Dubai International Cricket Stadium,NA,Ireland,bat,DT Johnston,Aleem Dar,PK Baldwin,NA,DT Jukes,Ireland,37,NA,NA,NA,SR Modi,ICC World Twenty20 Qualifier,12,NA,NA,NA
439507,6,Afghanistan,Netherlands,male,2009/10,2010-02-12,Dubai International Cricket Stadium,NA,Netherlands,field,RN ten Doeschate,SR Modi,Sarika Prasad,NA,DT Jukes,Netherlands,NA,4,NA,NA,JJ Luck,ICC World Twenty20 Qualifier,13,NA,NA,NA
439511,6,Afghanistan,Ireland,male,2009/10,2010-02-13,Dubai International Cricket Stadium,NA,Ireland,bat,Mohammad Shahzad,PK Baldwin,Sarika Prasad,NA,DT Jukes,Afghanistan,NA,8,NA,NA,NA,ICC World Twenty20 Qualifier,NA,NA,NA,NA
439510,6,Ireland,Netherlands,male,2009/10,2010-02-13,Dubai International Cricket Stadium,NA,Ireland,bat,AR Cusack,Aleem Dar,SR Modi,NA,Ishtiaq Ahmed,Ireland,65,NA,NA,NA,PK Baldwin,ICC World Twenty20 Qualifier,16,NA,NA,NA
440945,6,England,Pakistan,male,2009/10,2010-02-19,Dubai International Cricket Stadium,NA,Pakistan,bat,EJG Morgan,EAR de Silva,HDPK Dharmasena,Enamul Haque,RS Madugalle,England,NA,7,NA,NA,Mohammad Ali,Pakistan v England T20I Series,1,NA,NA,NA
440946,6,England,Pakistan,male,2009/10,2010-02-20,Dubai International Cricket Stadium,NA,Pakistan,field,Abdul Razzaq,EAR de Silva,Enamul Haque,HDPK Dharmasena,RS Madugalle,Pakistan,NA,4,NA,NA,Mohammad Ali,Pakistan v England T20I Series,2,NA,NA,NA
406197,6,Australia,West Indies,male,2009/10,2010-02-21,Bellerive Oval,Hobart,Australia,bat,SW Tait,BNJ Oxenford,PR Reiffel,RJ Tucker,J Srinath,Australia,38,NA,NA,NA,SG John,West Indies in Australia T20I Series,1,NA,NA,NA
406198,6,Australia,West Indies,male,2009/10,2010-02-23,Sydney Cricket Ground,NA,West Indies,bat,DA Warner,BNJ Oxenford,RJ Tucker,PR Reiffel,J Srinath,Australia,NA,8,NA,NA,GA Abood,West Indies in Australia T20I Series,2,NA,NA,NA
423787,6,New Zealand,Australia,male,2009/10,2010-02-26,Westpac Stadium,Wellington,New Zealand,bat,MG Johnson,GAV Baxter,BF Bowden,EA Watkin,RS Madugalle,Australia,NA,6,NA,NA,CB Gaffaney,Australia in New Zealand T20I Series,1,NA,NA,NA
423788,6,New Zealand,Australia,male,2009/10,2010-02-28,AMI Stadium,Christchurch,New Zealand,bat,BB McCullum,CB Gaffaney,AL Hill,GAV Baxter,RS Madugalle,NA,NA,NA,tie,NA,EA Watkin,Australia in New Zealand T20I Series,2,NA,New Zealand,NA
439139,6,West Indies,Zimbabwe,male,2009/10,2010-02-28,"Queen's Park Oval, Port of Spain",Trinidad,Zimbabwe,bat,AG Cremer,CR Duncan,NA Malcolm,GE Greaves,RS Mahanama,Zimbabwe,26,NA,NA,NA,K Barrasingha,NA,NA,NA,NA,NA
412677,6,West Indies,Ireland,male,2010,2010-04-30,Providence Stadium,Guyana,West Indies,bat,DJG Sammy,Asad Rauf,BF Bowden,AL Hill,AG Hurst,West Indies,70,NA,NA,NA,RE Koertzen,ICC World Twenty20,2,NA,NA,NA
412678,6,New Zealand,Sri Lanka,male,2010,2010-04-30,Providence Stadium,Guyana,Sri Lanka,bat,NL McCullum,SJ Davis,RE Koertzen,BR Doctrove,AG Hurst,New Zealand,NA,2,NA,NA,IJ Gould,ICC World Twenty20,1,NA,NA,NA
412679,6,Afghanistan,India,male,2010,2010-05-01,"Beausejour Stadium, Gros Islet",St Lucia,India,field,A Nehra,Aleem Dar,M Erasmus,SJA Taufel,RS Madugalle,India,NA,7,NA,NA,EAR de Silva,ICC World Twenty20,3,NA,NA,NA
412680,6,Bangladesh,Pakistan,male,2010,2010-05-01,"Beausejour Stadium, Gros Islet",St Lucia,Pakistan,bat,Salman Butt,EAR de Silva,RJ Tucker,SK Tarapore,RS Madugalle,Pakistan,21,NA,NA,NA,M Erasmus,ICC World Twenty20,4,NA,NA,NA
412683,6,Australia,Pakistan,male,2010,2010-05-02,"Beausejour Stadium, Gros Islet",St Lucia,Australia,bat,SR Watson,EAR de Silva,SK Tarapore,M Erasmus,RS Madugalle,Australia,34,NA,NA,NA,RJ Tucker,ICC World Twenty20,6,NA,NA,NA
412682,6,India,South Africa,male,2010,2010-05-02,"Beausejour Stadium, Gros Islet",St Lucia,South Africa,field,SK Raina,Aleem Dar,SJA Taufel,RJ Tucker,RS Madugalle,India,14,NA,NA,NA,SK Tarapore,ICC World Twenty20,5,NA,NA,NA
412686,6,Sri Lanka,Zimbabwe,male,2010,2010-05-03,Providence Stadium,Guyana,Sri Lanka,bat,DPMD Jayawardene,BR Doctrove,IJ Gould,SJ Davis,AG Hurst,Sri Lanka,14,NA,NA,NA,AL Hill,ICC World Twenty20,7,D/L,NA,NA
412685,6,West Indies,England,male,2010,2010-05-03,Providence Stadium,Guyana,West Indies,field,DJG Sammy,AL Hill,RE Koertzen,BF Bowden,AG Hurst,West Indies,NA,8,NA,NA,Asad Rauf,ICC World Twenty20,8,D/L,NA,NA
412681,6,England,Ireland,male,2010,2010-05-04,Providence Stadium,Guyana,Ireland,field,NA,BF Bowden,AL Hill,Asad Rauf,AG Hurst,NA,NA,NA,no result,NA,SJ Davis,ICC World Twenty20,10,NA,NA,NA
412684,6,New Zealand,Zimbabwe,male,2010,2010-05-04,Providence Stadium,Guyana,New Zealand,field,NL McCullum,Asad Rauf,SJ Davis,IJ Gould,AG Hurst,New Zealand,7,NA,NA,NA,BF Bowden,ICC World Twenty20,9,D/L,NA,NA
412687,6,Afghanistan,South Africa,male,2010,2010-05-05,"Kensington Oval, Bridgetown",Barbados,Afghanistan,field,M Morkel,IJ Gould,SJA Taufel,BR Doctrove,RS Madugalle,South Africa,59,NA,NA,NA,Aleem Dar,ICC World Twenty20,12,NA,NA,NA
412688,6,Australia,Bangladesh,male,2010,2010-05-05,"Kensington Oval, Bridgetown",Barbados,Australia,bat,MEK Hussey,Aleem Dar,BR Doctrove,RE Koertzen,RS Madugalle,Australia,27,NA,NA,NA,SJA Taufel,ICC World Twenty20,11,NA,NA,NA
412689,6,England,Pakistan,male,2010,2010-05-06,"Kensington Oval, Bridgetown",Barbados,England,field,KP Pietersen,BF Bowden,RE Koertzen,SJA Taufel,AG Hurst,England,NA,6,NA,NA,Aleem Dar,ICC World Twenty20,13,NA,NA,NA
412690,6,New Zealand,South Africa,male,2010,2010-05-06,"Kensington Oval, Bridgetown",Barbados,South Africa,bat,JA Morkel,Aleem Dar,SJ Davis,BR Doctrove,AG Hurst,South Africa,13,NA,NA,NA,SJA Taufel,ICC World Twenty20,14,NA,NA,NA
412692,6,West Indies,Sri Lanka,male,2010,2010-05-07,"Kensington Oval, Bridgetown",Barbados,Sri Lanka,bat,DPMD Jayawardene,RE Koertzen,SJA Taufel,Aleem Dar,AG Hurst,Sri Lanka,57,NA,NA,NA,SJ Davis,ICC World Twenty20,16,NA,NA,NA
412691,6,Australia,India,male,2010,2010-05-07,"Kensington Oval, Bridgetown",Barbados,India,field,DA Warner,BF Bowden,BR Doctrove,IJ Gould,RS Madugalle,Australia,49,NA,NA,NA,RE Koertzen,ICC World Twenty20,15,NA,NA,NA
412694,6,England,South Africa,male,2010,2010-05-08,"Kensington Oval, Bridgetown",Barbados,England,bat,KP Pietersen,Aleem Dar,SJ Davis,SJA Taufel,AG Hurst,England,39,NA,NA,NA,IJ Gould,ICC World Twenty20,18,NA,NA,NA
412693,6,New Zealand,Pakistan,male,2010,2010-05-08,"Kensington Oval, Bridgetown",Barbados,Pakistan,field,IG Butler,BR Doctrove,IJ Gould,RE Koertzen,RS Madugalle,New Zealand,1,NA,NA,NA,BF Bowden,ICC World Twenty20,17,NA,NA,NA
412695,6,West Indies,India,male,2010,2010-05-09,"Kensington Oval, Bridgetown",Barbados,India,field,CH Gayle,BF Bowden,SJA Taufel,SJ Davis,JJ Crowe,West Indies,14,NA,NA,NA,BR Doctrove,ICC World Twenty20,19,NA,NA,NA
412696,6,Australia,Sri Lanka,male,2010,2010-05-09,"Kensington Oval, Bridgetown",Barbados,Australia,bat,CL White,IJ Gould,RE Koertzen,BR Doctrove,JJ Crowe,Australia,81,NA,NA,NA,SJ Davis,ICC World Twenty20,20,NA,NA,NA
412698,6,England,New Zealand,male,2010,2010-05-10,"Beausejour Stadium, Gros Islet",St Lucia,New Zealand,bat,TT Bresnan,SJ Davis,SJA Taufel,Aleem Dar,RS Madugalle,England,NA,3,NA,NA,RE Koertzen,ICC World Twenty20,22,NA,NA,NA
412697,6,Pakistan,South Africa,male,2010,2010-05-10,"Beausejour Stadium, Gros Islet",St Lucia,Pakistan,bat,Umar Akmal,BR Doctrove,IJ Gould,BF Bowden,AG Hurst,Pakistan,11,NA,NA,NA,SJA Taufel,ICC World Twenty20,21,NA,NA,NA
412699,6,India,Sri Lanka,male,2010,2010-05-11,"Beausejour Stadium, Gros Islet",St Lucia,India,bat,AD Mathews,Aleem Dar,SJ Davis,IJ Gould,AG Hurst,Sri Lanka,NA,5,NA,NA,BR Doctrove,ICC World Twenty20,23,NA,NA,NA
412700,6,West Indies,Australia,male,2010,2010-05-11,"Beausejour Stadium, Gros Islet",St Lucia,West Indies,bat,SPD Smith,BF Bowden,RE Koertzen,SJ Davis,RS Madugalle,Australia,NA,6,NA,NA,Aleem Dar,ICC World Twenty20,24,NA,NA,NA
412701,6,England,Sri Lanka,male,2010,2010-05-13,"Beausejour Stadium, Gros Islet",St Lucia,Sri Lanka,bat,SCJ Broad,Aleem Dar,SJA Taufel,SJ Davis,AG Hurst,England,NA,7,NA,NA,RE Koertzen,ICC World Twenty20,NA,NA,NA,NA
412702,6,Australia,Pakistan,male,2010,2010-05-14,"Beausejour Stadium, Gros Islet",St Lucia,Australia,field,MEK Hussey,BR Doctrove,IJ Gould,BF Bowden,RS Madugalle,Australia,NA,3,NA,NA,RE Koertzen,ICC World Twenty20,NA,NA,NA,NA
412703,6,Australia,England,male,2010,2010-05-16,"Kensington Oval, Bridgetown",Barbados,England,field,C Kieswetter,Aleem Dar,BR Doctrove,BF Bowden,RS Madugalle,England,NA,7,NA,NA,RE Koertzen,ICC World Twenty20,NA,NA,NA,NA
439146,6,West Indies,South Africa,male,2010,2010-05-19,"Sir Vivian Richards Stadium, North Sound",Antigua,West Indies,field,R McLaren,CR Duncan,NA Malcolm,CE Mack,RS Mahanama,South Africa,13,NA,NA,NA,GE Greaves,South Africa in West Indies T20I Series,1,NA,NA,NA
447539,6,West Indies,South Africa,male,2010,2010-05-20,"Sir Vivian Richards Stadium, North Sound",Antigua,West Indies,field,J Botha,CR Duncan,NA Malcolm,GE Greaves,RS Mahanama,South Africa,1,NA,NA,NA,CE Mack,South Africa in West Indies T20I Series,2,NA,NA,NA
456991,6,New Zealand,Sri Lanka,male,2010,2010-05-22,Central Broward Regional Park Stadium Turf Ground,Lauderhill,New Zealand,bat,SB Styris,M Erasmus,IJ Gould,RJ Tucker,AJ Pycroft,New Zealand,28,NA,NA,NA,NA,New Zealand v Sri Lanka T20I Series,1,NA,NA,NA
456992,6,New Zealand,Sri Lanka,male,2010,2010-05-23,Central Broward Regional Park Stadium Turf Ground,Lauderhill,New Zealand,bat,KMDN Kulasekara,M Erasmus,RJ Tucker,IJ Gould,AJ Pycroft,Sri Lanka,NA,7,NA,NA,NA,New Zealand v Sri Lanka T20I Series,2,NA,NA,NA
452153,6,Zimbabwe,India,male,2010,2010-06-12,Harare Sports Club,NA,India,field,YK Pathan,O Chirombe,RB Tiffin,TJ Matibiri,JJ Crowe,India,NA,6,NA,NA,TJ Tapfumaneyi,India in Zimbabwe T20I Series,1,NA,NA,NA
452154,6,Zimbabwe,India,male,2010,2010-06-13,Harare Sports Club,NA,India,field,SK Raina,O Chirombe,RB Tiffin,TJ Matibiri,JJ Crowe,India,NA,7,NA,NA,TJ Tapfumaneyi,India in Zimbabwe T20I Series,2,NA,NA,NA
426392,6,Australia,Pakistan,male,2010,2010-07-05,Edgbaston,Birmingham,Pakistan,bat,Umar Akmal,Aleem Dar,Asad Rauf,Ahsan Raza,J Srinath,Pakistan,23,NA,NA,NA,Zameer Haider,MCC Spirit of Cricket T20I Series,1,NA,NA,NA
426393,6,Australia,Pakistan,male,2010,2010-07-06,Edgbaston,Birmingham,Pakistan,bat,Mohammad Amir,Asad Rauf,Zameer Haider,Ahsan Raza,J Srinath,Pakistan,11,NA,NA,NA,RJ Bailey,MCC Spirit of Cricket T20I Series,2,NA,NA,NA
426417,6,England,Pakistan,male,2010,2010-09-05,Sophia Gardens,Cardiff,England,field,MH Yardy,RA Kettleborough,NJ Llong,RK Illingworth,JJ Crowe,England,NA,5,NA,NA,JH Evans,Pakistan in England T20I Series,1,NA,NA,NA
426418,6,England,Pakistan,male,2010,2010-09-07,Sophia Gardens,Cardiff,Pakistan,bat,TT Bresnan,IJ Gould,RK Illingworth,RA Kettleborough,JJ Crowe,England,NA,6,NA,NA,JH Evans,Pakistan in England T20I Series,2,NA,NA,NA
463141,6,South Africa,Zimbabwe,male,2010/11,2010-10-08,OUTsurance Oval,Bloemfontein,Zimbabwe,bat,GC Smith,JD Cloete,BG Jerling,S George,RS Mahanama,South Africa,NA,7,NA,NA,BDA Westraadt,Zimbabwe in South Africa T20I Series,1,NA,NA,NA
463142,6,South Africa,Zimbabwe,male,2010/11,2010-10-10,De Beers Diamond Oval,Kimberley,South Africa,bat,JP Duminy,S George,BG Jerling,JD Cloete,RS Mahanama,South Africa,8,NA,NA,NA,BDA Westraadt,Zimbabwe in South Africa T20I Series,2,NA,NA,NA
478279,6,Pakistan,South Africa,male,2010/11,2010-10-26,Sheikh Zayed Stadium,Abu Dhabi,Pakistan,bat,JP Duminy,Ahsan Raza,Asad Rauf,Nadeem Ghauri,AJ Pycroft,South Africa,NA,6,NA,NA,Zameer Haider,Pakistan v South Africa T20I Series,1,NA,NA,NA
461565,6,Pakistan,South Africa,male,2010/11,2010-10-27,Sheikh Zayed Stadium,Abu Dhabi,Pakistan,bat,J Theron,Asad Rauf,Nadeem Ghauri,Ahsan Raza,AJ Pycroft,South Africa,NA,6,NA,NA,Zameer Haider,Pakistan v South Africa T20I Series,2,NA,NA,NA
446956,6,Australia,Sri Lanka,male,2010/11,2010-10-31,Western Australia Cricket Association Ground,Perth,Australia,bat,S Randiv,BNJ Oxenford,PR Reiffel,SD Fry,BC Broad,Sri Lanka,NA,7,NA,NA,NR Johnstone,NA,NA,NA,NA,NA
473918,6,New Zealand,Pakistan,male,2010/11,2010-12-26,Eden Park,Auckland,New Zealand,field,TG Southee,BF Bowden,BG Frost,CB Gaffaney,RS Mahanama,New Zealand,NA,5,NA,NA,PD Jones,Pakistan in New Zealand T20I Series,1,NA,NA,NA
473919,6,New Zealand,Pakistan,male,2010/11,2010-12-28,Seddon Park,Hamilton,Pakistan,field,NL McCullum,GAV Baxter,CB Gaffaney,BG Frost,RS Mahanama,New Zealand,39,NA,NA,NA,EJ Gray,Pakistan in New Zealand T20I Series,2,NA,NA,NA
473920,6,New Zealand,Pakistan,male,2010/11,2010-12-30,AMI Stadium,Christchurch,Pakistan,bat,Abdul Razzaq,GAV Baxter,CB Gaffaney,BG Frost,RS Mahanama,Pakistan,103,NA,NA,NA,DW Reid,Pakistan in New Zealand T20I Series,3,NA,NA,NA
463149,6,South Africa,India,male,2010/11,2011-01-09,Moses Mabhida Stadium,Durban,India,bat,RG Sharma,M Erasmus,BG Jerling,JD Cloete,BC Broad,India,21,NA,NA,NA,S George,NA,NA,NA,NA,NA
446960,6,Australia,England,male,2010/11,2011-01-12,Adelaide Oval,NA,Australia,bat,SR Watson,SD Fry,BNJ Oxenford,PR Reiffel,RS Madugalle,England,NA,1,NA,NA,P Wilson,England in Australia T20I Series,1,NA,NA,NA
446961,6,Australia,England,male,2010/11,2011-01-14,Melbourne Cricket Ground,NA,Australia,bat,AJ Finch,BNJ Oxenford,PR Reiffel,SD Fry,RS Madugalle,Australia,4,NA,NA,NA,GC Joshua,England in Australia T20I Series,2,NA,NA,NA
489212,6,West Indies,Pakistan,male,2011,2011-04-21,"Beausejour Stadium, Gros Islet",St Lucia,West Indies,bat,D Bishoo,NA Malcolm,PJ Nero,GO Brathwaite,JJ Crowe,West Indies,7,NA,NA,NA,JS Wilson,NA,NA,NA,NA,NA
489220,6,West Indies,India,male,2011,2011-06-04,"Queen's Park Oval, Port of Spain",Trinidad,West Indies,field,S Badrinath,NA Malcolm,PJ Nero,JS Wilson,JJ Crowe,India,16,NA,NA,NA,GO Brathwaite,NA,NA,NA,NA,NA
474466,6,England,Sri Lanka,male,2011,2011-06-25,County Ground,Bristol,Sri Lanka,field,DPMD Jayawardene,RA Kettleborough,NJ Llong,RJ Bailey,AG Hurst,Sri Lanka,NA,9,NA,NA,RK Illingworth,NA,NA,NA,NA,NA
516204,6,Sri Lanka,Australia,male,2011,2011-08-06,Pallekele International Cricket Stadium,NA,Australia,field,TM Dilshan,EAR de Silva,RSA Palliyaguruge,REJ Martinesz,J Srinath,Sri Lanka,35,NA,NA,NA,TH Wijewardene,Australia in Sri Lanka T20I Series,1,NA,NA,NA
516205,6,Sri Lanka,Australia,male,2011,2011-08-08,Pallekele International Cricket Stadium,NA,Sri Lanka,bat,BAW Mendis,REJ Martinesz,RSA Palliyaguruge,EAR de Silva,J Srinath,Sri Lanka,8,NA,NA,NA,RD Kottahachchi,Australia in Sri Lanka T20I Series,2,NA,NA,NA
474476,6,England,India,male,2011,2011-08-31,Old Trafford,Manchester,India,bat,JW Dernbach,RJ Bailey,RK Illingworth,NJ Llong,JJ Crowe,England,NA,6,NA,NA,MA Gough,NA,NA,NA,NA,NA
523735,6,Zimbabwe,Pakistan,male,2011,2011-09-16,Harare Sports Club,NA,Zimbabwe,field,Mohammad Hafeez,TJ Matibiri,RB Tiffin,O Chirombe,DC Boon,Pakistan,85,NA,NA,NA,S Rwaziyeni,Pakistan in Zimbabwe T20I Series,1,NA,NA,NA
523736,6,Zimbabwe,Pakistan,male,2011,2011-09-18,Harare Sports Club,NA,Pakistan,bat,Mohammad Hafeez,O Chirombe,TJ Matibiri,RB Tiffin,DC Boon,Pakistan,5,NA,NA,NA,L Rusere,Pakistan in Zimbabwe T20I Series,2,NA,NA,NA
525816,6,England,West Indies,male,2011,2011-09-23,Kennington Oval,London,England,field,RS Bopara,RJ Bailey,NJ Llong,RK Illingworth,JJ Crowe,England,NA,10,NA,NA,RT Robinson,West Indies in England T20I Series,1,NA,NA,NA
525817,6,England,West Indies,male,2011,2011-09-25,Kennington Oval,London,England,field,GE Mathurin,RK Illingworth,NJ Llong,RJ Bailey,JJ Crowe,West Indies,25,NA,NA,NA,RT Robinson,West Indies in England T20I Series,2,NA,NA,NA
531982,6,Bangladesh,West Indies,male,2011/12,2011-10-11,Shere Bangla National Stadium,Mirpur,Bangladesh,field,Mushfiqur Rahim,Enamul Haque,Nadir Shah,Sharfuddoula,AJ Pycroft,Bangladesh,NA,3,NA,NA,Gazi Sohel,NA,NA,NA,NA,NA
514023,6,South Africa,Australia,male,2011/12,2011-10-13,Newlands,Cape Town,South Africa,bat,SR Watson,M Erasmus,AT Holdstock,S George,J Srinath,Australia,NA,5,NA,NA,JD Cloete,Australia in South Africa T20I Series,1,NA,NA,NA
527012,6,Zimbabwe,New Zealand,male,2011/12,2011-10-15,Harare Sports Club,NA,New Zealand,field,BB McCullum,TJ Matibiri,RB Tiffin,O Chirombe,BC Broad,New Zealand,NA,10,NA,NA,L Rusere,New Zealand in Zimbabwe T20I Series,1,NA,NA,NA
514024,6,South Africa,Australia,male,2011/12,2011-10-16,New Wanderers Stadium,Johannesburg,Australia,bat,J Theron,JD Cloete,S George,M Erasmus,J Srinath,South Africa,NA,3,NA,NA,AT Holdstock,Australia in South Africa T20I Series,2,NA,NA,NA
527013,6,Zimbabwe,New Zealand,male,2011/12,2011-10-17,Harare Sports Club,NA,Zimbabwe,field,MJ Guptill,O Chirombe,TJ Matibiri,RB Tiffin,BC Broad,New Zealand,34,NA,NA,NA,L Rusere,New Zealand in Zimbabwe T20I Series,2,D/L,NA,NA
521217,6,India,England,male,2011/12,2011-10-29,Eden Gardens,Kolkata,India,bat,KP Pietersen,S Asnani,S Ravi,VA Kulkarni,RS Mahanama,England,NA,6,NA,NA,K Srinath,NA,NA,NA,NA,NA
530432,6,Pakistan,Sri Lanka,male,2011/12,2011-11-25,Sheikh Zayed Stadium,Abu Dhabi,Sri Lanka,bat,Aizaz Cheema,Ahsan Raza,Zameer Haider,Shozab Raza,AJ Pycroft,Pakistan,NA,5,NA,NA,Iftikhar Ali,NA,NA,NA,NA,NA
538068,6,Bangladesh,Pakistan,male,2011/12,2011-11-29,Shere Bangla National Stadium,Mirpur,Pakistan,bat,Mohammad Hafeez,Nadir Shah,Sharfuddoula,Enamul Haque,J Srinath,Pakistan,50,NA,NA,NA,Tanvir Ahmed,NA,NA,NA,NA,NA
518954,6,Australia,India,male,2011/12,2012-02-01,Stadium Australia,Sydney,India,field,MS Wade,BNJ Oxenford,PR Reiffel,SD Fry,AJ Pycroft,Australia,31,NA,NA,NA,SJ Nogajski,India in Australia T20I Series,1,NA,NA,NA
518955,6,Australia,India,male,2011/12,2012-02-03,Melbourne Cricket Ground,NA,Australia,bat,RA Jadeja,SD Fry,BNJ Oxenford,PR Reiffel,AJ Pycroft,India,NA,8,NA,NA,GC Joshua,India in Australia T20I Series,2,NA,NA,NA
520595,6,New Zealand,Zimbabwe,male,2011/12,2012-02-11,Eden Park,Auckland,Zimbabwe,bat,MJ Guptill,GAV Baxter,BG Frost,CB Gaffaney,DC Boon,New Zealand,NA,7,NA,NA,BF Bowden,Zimbabwe in New Zealand T20I Series,1,NA,NA,NA
520596,6,New Zealand,Zimbabwe,male,2011/12,2012-02-14,Seddon Park,Hamilton,Zimbabwe,bat,JEC Franklin,CB Gaffaney,AL Hill,BG Frost,RS Mahanama,New Zealand,NA,5,NA,NA,EA Watkin,Zimbabwe in New Zealand T20I Series,2,NA,NA,NA
520597,6,New Zealand,South Africa,male,2011/12,2012-02-17,Westpac Stadium,Wellington,New Zealand,field,MJ Guptill,GAV Baxter,BG Frost,CB Gaffaney,RS Mahanama,New Zealand,NA,6,NA,NA,PD Jones,South Africa in New Zealand T20I Series,1,NA,NA,NA
520598,6,New Zealand,South Africa,male,2011/12,2012-02-19,Seddon Park,Hamilton,South Africa,field,RE Levi,GAV Baxter,CB Gaffaney,BG Frost,RS Mahanama,South Africa,NA,8,NA,NA,PD Jones,South Africa in New Zealand T20I Series,2,NA,NA,NA
543883,6,Kenya,Ireland,male,2011/12,2012-02-22,Mombasa Sports Club Ground,NA,Ireland,field,GH Dockrell,S George,D Odhiambo,NA,D Govindjee,Ireland,NA,6,NA,NA,K Gulamabbas,Ireland in Kenya T20I Series,1,NA,NA,NA
520599,6,New Zealand,South Africa,male,2011/12,2012-02-22,Eden Park,Auckland,New Zealand,field,J Botha,GAV Baxter,CB Gaffaney,BG Frost,RS Mahanama,South Africa,3,NA,NA,NA,DJ Walker,South Africa in New Zealand T20I Series,3,NA,NA,NA
531635,6,England,Pakistan,male,2011/12,2012-02-23,Dubai International Cricket Stadium,NA,England,field,Umar Gul,Ahsan Raza,Shozab Raza,Zameer Haider,JJ Crowe,Pakistan,8,NA,NA,NA,Ahmed Shahab,Pakistan v England T20I Series,1,NA,NA,NA
543884,6,Kenya,Ireland,male,2011/12,2012-02-23,Mombasa Sports Club Ground,NA,Kenya,bat,PR Stirling,S George,D Odhiambo,NA,D Govindjee,Ireland,NA,8,NA,NA,K Gulamabbas,Ireland in Kenya T20I Series,2,NA,NA,NA
543885,6,Kenya,Ireland,male,2011/12,2012-02-24,Mombasa Sports Club Ground,NA,Ireland,bat,SO Ngoche,S George,D Odhiambo,NA,D Govindjee,Ireland,2,NA,NA,NA,K Gulamabbas,Ireland in Kenya T20I Series,3,NA,NA,NA
531636,6,England,Pakistan,male,2011/12,2012-02-25,Dubai International Cricket Stadium,NA,England,bat,JM Bairstow,Ahsan Raza,Zameer Haider,Shozab Raza,JJ Crowe,England,38,NA,NA,NA,NA,Pakistan v England T20I Series,2,NA,NA,NA
531637,6,England,Pakistan,male,2011/12,2012-02-27,Sheikh Zayed Stadium,Abu Dhabi,England,bat,KP Pietersen,Shozab Raza,Zameer Haider,Ahsan Raza,JJ Crowe,England,5,NA,NA,NA,Ahmed Shahab,Pakistan v England T20I Series,3,NA,NA,NA
546410,6,Canada,Netherlands,male,2011/12,2012-03-13,Dubai International Cricket Stadium,NA,Netherlands,bat,Mudassar Bukhari,M Hawthorne,JS Wilson,NA,AFG Griffith,Netherlands,42,NA,NA,NA,Sarika Prasad,ICC World Twenty20 Qualifier,5,NA,NA,NA
